	0
3484	http://www.worldportsource.com/ports/GBR_Ballantrae_Harbor_3814.php
3485	http://www.worldportsource.com/ports/GBR_Baltasound_Harbour_2147.php
3486	http://www.worldportsource.com/ports/GBR_Banff_Harbour_2800.php
3487	http://www.worldportsource.com/ports/GBR_Port_of_Bangor_2468.php
3488	http://www.worldportsource.com/ports/GBR_Barmouth_Harbour_2812.php
3489	http://www.worldportsource.com/ports/GBR_Port_of_Barrow_921.php
3490	http://www.worldportsource.com/ports/GBR_Barrow_Haven_3850.php
3491	http://www.worldportsource.com/ports/GBR_Port_of_Bayble_2849.php
3492	http://www.worldportsource.com/ports/GBR_Beaulieu_Harbour_2885.php
3493	http://www.worldportsource.com/ports/GBR_Bembridge_Harbour_2886.php
3494	http://www.worldportsource.com/ports/GBR_Berneray_Harbour_2840.php
3495	http://www.worldportsource.com/ports/GBR_Port_of_Berwick_2813.php
3496	http://www.worldportsource.com/ports/GBR_Bideford_Harbour_2932.php
3497	http://www.worldportsource.com/ports/GBR_Bird_Port_2814.php
3498	http://www.worldportsource.com/ports/GBR_Port_of_Birkenhead_4460.php
3499	http://www.worldportsource.com/ports/GBR_Blacktoft_Jetty_3851.php
3500	http://www.worldportsource.com/ports/GBR_Port_of_Blyth_2923.php
3501	http://www.worldportsource.com/ports/GBR_Port_of_Boston_1337.php
3502	http://www.worldportsource.com/ports/GBR_Bowling_Harbor_4461.php
3503	http://www.worldportsource.com/ports/GBR_Braye_Harbour_3882.php
3504	http://www.worldportsource.com/ports/GBR_Breasclete_Harbour_2838.php
3505	http://www.worldportsource.com/ports/GBR_Port_of_Breibhig_2847.php
3506	http://www.worldportsource.com/ports/GBR_Port_of_Bridgwater_2815.php
3507	http://www.worldportsource.com/ports/GBR_Bridlington_Harbour_2816.php
3508	http://www.worldportsource.com/ports/GBR_Bridport_Harbour_2817.php
3509	http://www.worldportsource.com/ports/GBR_Brightlingsea_Harbour_1339.php
3510	http://www.worldportsource.com/ports/GBR_Bristol_City_Docks_5050.php
3511	http://www.worldportsource.com/ports/GBR_Port_of_Bristol_1340.php
3512	http://www.worldportsource.com/ports/GBR_Brixham_Harbour_2930.php
3513	http://www.worldportsource.com/ports/GBR_Brodick_Harbour_2818.php
3514	http://www.worldportsource.com/ports/GBR_Bromborough_Dock_4468.php
3515	http://www.worldportsource.com/ports/GBR_Brora_Harbor_3836.php
3516	http://www.worldportsource.com/ports/GBR_Port_of_Buckie_2900.php
3517	http://www.worldportsource.com/ports/GBR_Bude_Harbor_4470.php
3518	http://www.worldportsource.com/ports/GBR_Port_of_Burghead_2899.php
3519	http://www.worldportsource.com/ports/GBR_Burray_Pier_4498.php
3520	http://www.worldportsource.com/ports/GBR_Burry_Port_Harbor_3844.php
3521	http://www.worldportsource.com/ports/GBR_Kings_Ferry_Wharf_3852.php
3522	http://www.worldportsource.com/ports/GBR_Burwick_Pier_4500.php
3523	http://www.worldportsource.com/ports/GBR_Caernarfon_Harbor_1341.php
3524	http://www.worldportsource.com/ports/GBR_Cairnryan_Harbor_3815.php
3525	http://www.worldportsource.com/ports/GBR_Port_of_Campbeltown_4472.php
3526	http://www.worldportsource.com/ports/GBR_Canna_Harbor_3861.php
3527	http://www.worldportsource.com/ports/GBR_Caolis_Harbor_3862.php
3528	http://www.worldportsource.com/ports/GBR_Port_of_Carloway_2835.php
3529	http://www.worldportsource.com/ports/GBR_Port_of_Carnlough_2821.php
3530	http://www.worldportsource.com/ports/GBR_Carrickfergus_Harbour_2822.php
3531	http://www.worldportsource.com/ports/GBR_Port_of_Kilroot_4526.php
3532	http://www.worldportsource.com/ports/GBR_Port_of_Castlebay_2831.php
3533	http://www.worldportsource.com/ports/GBR_Castletown_Harbor_3823.php
3534	http://www.worldportsource.com/ports/GBR_Port_of_Ceann_a_Gharaidh_2843.php
3535	http://www.worldportsource.com/ports/GBR_Charlestown_Harbor_4473.php
3536	http://www.worldportsource.com/ports/GBR_Chatham_Docks_3088.php
3537	http://www.worldportsource.com/ports/GBR_Chichester_Harbour_1342.php
3538	http://www.worldportsource.com/ports/GBR_Rothesay_Dock_4462.php
3539	http://www.worldportsource.com/ports/GBR_Port_of_Colchester_2825.php
3540	http://www.worldportsource.com/ports/GBR_Port_of_Coleraine_2829.php
3541	http://www.worldportsource.com/ports/GBR_Collafirth_Harbour_2144.php
3542	http://www.worldportsource.com/ports/GBR_Combwich_Harbor_5051.php
3543	http://www.worldportsource.com/ports/GBR_Conwy_Harbour_2860.php
3544	http://www.worldportsource.com/ports/GBR_Corpach_Harbor_4476.php
3545	http://www.worldportsource.com/ports/GBR_Port_of_Coryton_4477.php
3546	http://www.worldportsource.com/ports/GBR_Craignure_Harbor_4525.php
3547	http://www.worldportsource.com/ports/GBR_Port_of_Crinan_5500.php
3548	http://www.worldportsource.com/ports/GBR_Cromarty_Harbor_3837.php
3549	http://www.worldportsource.com/ports/GBR_Port_of_Cromore_2851.php
3550	http://www.worldportsource.com/ports/GBR_Port_of_Crossbost_2850.php
3551	http://www.worldportsource.com/ports/GBR_Crouch_Harbour_2861.php
3552	http://www.worldportsource.com/ports/GBR_Cullivoe_Harbour_2146.php
3553	http://www.worldportsource.com/ports/GBR_Port_of_Dagenham_4482.php
3554	http://www.worldportsource.com/ports/GBR_Dart_Harbour_1349.php
3555	http://www.worldportsource.com/ports/GBR_Derbyhaven_Harbor_3825.php
3556	http://www.worldportsource.com/ports/GBR_Douglas_Harbor_3818.php
3557	http://www.worldportsource.com/ports/GBR_Port_of_Dover_48.php
3558	http://www.worldportsource.com/ports/GBR_Drummore_Harbor_3810.php
3559	http://www.worldportsource.com/ports/GBR_Dunbar_Harbor_4483.php
3560	http://www.worldportsource.com/ports/GBR_Dunoon_Harbor_4484.php
3561	http://www.worldportsource.com/ports/GBR_Dunvegan_Harbor_3863.php
3562	http://www.worldportsource.com/ports/GBR_Queen_Elizabeth_II_Dock_4469.php
3563	http://www.worldportsource.com/ports/GBR_Port_of_Eccles_4488.php
3564	http://www.worldportsource.com/ports/GBR_Backaland_Pier_4501.php
3565	http://www.worldportsource.com/ports/GBR_Hound_Point_Marine_Terminal_4467.php
3566	http://www.worldportsource.com/ports/GBR_Skaill_Pier_4502.php
3567	http://www.worldportsource.com/ports/GBR_Eling_Harbor_3828.php
3568	http://www.worldportsource.com/ports/GBR_Ellesmere_Port_4490.php
3569	http://www.worldportsource.com/ports/GBR_Eoligarry_Harbor_3864.php
3570	http://www.worldportsource.com/ports/GBR_Port_of_Exmouth_2865.php
3571	http://www.worldportsource.com/ports/GBR_Eyemouth_Harbor_4494.php
3572	http://www.worldportsource.com/ports/GBR_Fair_Isle_Harbour_2150.php
3573	http://www.worldportsource.com/ports/GBR_Port_of_Fawley_4495.php
3574	http://www.worldportsource.com/ports/GBR_Findhorn_Harbor_3838.php
3575	http://www.worldportsource.com/ports/GBR_Port_of_Fingringhoe_2826.php
3576	http://www.worldportsource.com/ports/GBR_Finnart_Oil_Terminal_4496.php
3577	http://www.worldportsource.com/ports/GBR_Finstown_Amenity_Slipway_4503.php
3578	http://www.worldportsource.com/ports/GBR_Fishbourne_Harbor_3829.php
3579	http://www.worldportsource.com/ports/GBR_Fishguard_Harbour_2926.php
3580	http://www.worldportsource.com/ports/GBR_Port_of_Fleetwood_942.php
3581	http://www.worldportsource.com/ports/GBR_Flixborough_Wharf_2868.php
3582	http://www.worldportsource.com/ports/GBR_Trent_Wharves_4562.php
3583	http://www.worldportsource.com/ports/GBR_Flotta_Gibralter_Pier_4504.php
3584	http://www.worldportsource.com/ports/GBR_Flotta_Oil_Terminal_4497.php
3585	http://www.worldportsource.com/ports/GBR_Folkestone_Harbour_2869.php
3586	http://www.worldportsource.com/ports/GBR_Fortrose_Harbor_3839.php
3587	http://www.worldportsource.com/ports/GBR_Port_of_Fosdyke_2879.php
3588	http://www.worldportsource.com/ports/GBR_Port_of_Fowey_1350.php
3589	http://www.worldportsource.com/ports/GBR_Fraserburgh_Harbour_2880.php
3590	http://www.worldportsource.com/ports/GBR_Beckingham_Wharf_3853.php
3591	http://www.worldportsource.com/ports/GBR_Garlieston_Harbor_3813.php
3592	http://www.worldportsource.com/ports/GBR_Port_of_Garston_961.php
3593	http://www.worldportsource.com/ports/GBR_Girvan_Harbor_3809.php
3594	http://www.worldportsource.com/ports/GBR_Glasgow_Harbour_3268.php
3595	http://www.worldportsource.com/ports/GBR_King_George_V_Dock_1346.php
3596	http://www.worldportsource.com/ports/GBR_Port_of_Glensanda_4481.php
3597	http://www.worldportsource.com/ports/GBR_Gloucester_and_Sharpness_Canal_4535.php
3598	http://www.worldportsource.com/ports/GBR_Gloucester_Harbour_5052.php
3599	http://www.worldportsource.com/ports/GBR_Port_of_Goole_962.php
3600	http://www.worldportsource.com/ports/GBR_Gorey_harbour_3887.php
3601	http://www.worldportsource.com/ports/GBR_Gosport_Marina_2887.php
3602	http://www.worldportsource.com/ports/GBR_Gourdon_Harbour_2801.php
3603	http://www.worldportsource.com/ports/GBR_Gourock_Harbour_2819.php
3604	http://www.worldportsource.com/ports/GBR_Graemsay_Pier_4505.php
3605	http://www.worldportsource.com/ports/GBR_Port_of_Granton_2874.php
3606	http://www.worldportsource.com/ports/GBR_Port_of_Gravesend_4478.php
3607	http://www.worldportsource.com/ports/GBR_Port_of_Gravir_2852.php
3608	http://www.worldportsource.com/ports/GBR_Port_of_Grays_4479.php
3609	http://www.worldportsource.com/ports/GBR_Greenock_Ocean_Terminal_1345.php
3610	http://www.worldportsource.com/ports/GBR_Port_of_Greenwich_4480.php
3611	http://www.worldportsource.com/ports/GBR_Port_of_Griminish_2841.php
3612	http://www.worldportsource.com/ports/GBR_Port_of_Grimsby_981.php
3613	http://www.worldportsource.com/ports/GBR_Grove_Wharf_3854.php
3614	http://www.worldportsource.com/ports/GBR_Gunness_Wharf_Limited_3855.php
3615	http://www.worldportsource.com/ports/GBR_Hamble_Harbour_2888.php
3616	http://www.worldportsource.com/ports/GBR_Harwich_Harbor_1351.php
3617	http://www.worldportsource.com/ports/GBR_Harwich_International_Port_1352.php
3618	http://www.worldportsource.com/ports/GBR_Haun_Harbor_3865.php
3619	http://www.worldportsource.com/ports/GBR_Helmsdale_Harbor_3840.php
3620	http://www.worldportsource.com/ports/GBR_Port_of_Hessle_Haven_3856.php
3621	http://www.worldportsource.com/ports/GBR_Port_of_Heysham_2883.php
3622	http://www.worldportsource.com/ports/GBR_Holyhead_Harbour_2927.php
3623	http://www.worldportsource.com/ports/GBR_Houton_Terminal_4507.php
3624	http://www.worldportsource.com/ports/GBR_Port_of_Howden_2911.php
3625	http://www.worldportsource.com/ports/GBR_Hunterston_Terminal_1344.php
3626	http://www.worldportsource.com/ports/GBR_Port_of_Ilfracombe_4938.php
3627	http://www.worldportsource.com/ports/GBR_Inverkeithing_Harbor_4465.php
3628	http://www.worldportsource.com/ports/GBR_Caledonian_Canal_4471.php
3629	http://www.worldportsource.com/ports/GBR_Port_of_Inverness_1353.php
3630	http://www.worldportsource.com/ports/GBR_Irvine_Harbour_2884.php
3631	http://www.worldportsource.com/ports/GBR_Island_Harbour_2889.php
3632	http://www.worldportsource.com/ports/GBR_Isle_of_Whithorn_Harbor_3812.php
3633	http://www.worldportsource.com/ports/GBR_Johnshaven_Harbour_2802.php
3634	http://www.worldportsource.com/ports/GBR_Kallin_Harbour_2842.php
3635	http://www.worldportsource.com/ports/GBR_Port_of_Keadby_2912.php
3636	http://www.worldportsource.com/ports/GBR_Kettletoft_Pier_4515.php
3637	http://www.worldportsource.com/ports/GBR_Kilkeel_Harbour_2906.php
3638	http://www.worldportsource.com/ports/GBR_Humber_Sea_Terminal_3764.php
3639	http://www.worldportsource.com/ports/GBR_Port_of_King_s_Lynn_1004.php
3640	http://www.worldportsource.com/ports/GBR_Kingsnorth_Power_Station_4542.php
3641	http://www.worldportsource.com/ports/GBR_Oakham_Ness_Jetty_4541.php
3642	http://www.worldportsource.com/ports/GBR_Port_of_Kirkcaldy_2877.php
3643	http://www.worldportsource.com/ports/GBR_Kirkcudbright_Harbor_4527.php
3644	http://www.worldportsource.com/ports/GBR_Port_of_Kirkibost_2836.php
3645	http://www.worldportsource.com/ports/GBR_Kirkwall_Harbor_4511.php
3646	http://www.worldportsource.com/ports/GBR_Knightstone_Harbour_5053.php
3647	http://www.worldportsource.com/ports/GBR_Kyle_of_Lochalsh_Harbor_4528.php
3648	http://www.worldportsource.com/ports/GBR_Kyleakin_Harbor_4530.php
3649	http://www.worldportsource.com/ports/GBR_Lamlash_Ferry_Landing_2892.php
3650	http://www.worldportsource.com/ports/GBR_Port_of_Lancaster_2893.php
3651	http://www.worldportsource.com/ports/GBR_Langstone_Harbour_1354.php
3652	http://www.worldportsource.com/ports/GBR_Largs_Ferry_Terminal_4486.php
3653	http://www.worldportsource.com/ports/GBR_Port_of_Larne_1355.php
3654	http://www.worldportsource.com/ports/GBR_Laxey_Harbor_3820.php
3655	http://www.worldportsource.com/ports/GBR_Lerwick_Harbour_1356.php
3656	http://www.worldportsource.com/ports/GBR_Port_of_Leverburgh_2854.php
3657	http://www.worldportsource.com/ports/GBR_Littleferry_Harbor_3841.php
3658	http://www.worldportsource.com/ports/GBR_Port_of_Littlehampton_1357.php
3659	http://www.worldportsource.com/ports/GBR_Port_of_Llanddulas_2894.php
3660	http://www.worldportsource.com/ports/GBR_Loch_Gairloch_Harbor_4531.php
3661	http://www.worldportsource.com/ports/GBR_Port_of_Lochaline_2928.php
3662	http://www.worldportsource.com/ports/GBR_Port_of_Lochboisdale_2832.php
3663	http://www.worldportsource.com/ports/GBR_Lochgilphead_Harbour_2810.php
3664	http://www.worldportsource.com/ports/GBR_Port_of_Lochmaddy_2830.php
3665	http://www.worldportsource.com/ports/GBR_Londonderry_Port_1358.php
3666	http://www.worldportsource.com/ports/GBR_Longhope_Pier_4509.php
3667	http://www.worldportsource.com/ports/GBR_Port_of_Lossiemouth_2864.php
3668	http://www.worldportsource.com/ports/GBR_Loth_Pier_4516.php
3669	http://www.worldportsource.com/ports/GBR_Port_of_Lowestoft_1005.php
3670	http://www.worldportsource.com/ports/GBR_Ludag_Harbor_3866.php
3671	http://www.worldportsource.com/ports/GBR_Lydney_Harbor_4533.php
3672	http://www.worldportsource.com/ports/GBR_Lyme_Regis_Harbour_3881.php
3673	http://www.worldportsource.com/ports/GBR_Lympstone_Harbor_3880.php
3674	http://www.worldportsource.com/ports/GBR_Lyness_Pier_4508.php
3675	http://www.worldportsource.com/ports/GBR_Macduff_Harbour_2799.php
3676	http://www.worldportsource.com/ports/GBR_Maldon_Harbour_2895.php
3677	http://www.worldportsource.com/ports/GBR_Mallaig_Harbour_2896.php
3678	http://www.worldportsource.com/ports/GBR_Port_of_Manchester_4489.php
3679	http://www.worldportsource.com/ports/GBR_Sea_Mounting_Centre_3830.php
3680	http://www.worldportsource.com/ports/GBR_Coolkeeragh_ESB_4536.php
3681	http://www.worldportsource.com/ports/GBR_Meanish_Harbor_3867.php
3682	http://www.worldportsource.com/ports/GBR_Port_of_Methil_2875.php
3683	http://www.worldportsource.com/ports/GBR_Mevagissey_Harbor_4475.php
3684	http://www.worldportsource.com/ports/GBR_Port_of_Miavaig_2837.php
3685	http://www.worldportsource.com/ports/GBR_Mid_Yell_Harbour_2145.php
3686	http://www.worldportsource.com/ports/GBR_Port_of_Milford_Haven_1361.php
3687	http://www.worldportsource.com/ports/GBR_Millport_Harbor_4487.php
3688	http://www.worldportsource.com/ports/GBR_Port_of_Mistley_2898.php
3689	http://www.worldportsource.com/ports/GBR_Moaness_Pier_4510.php
3690	http://www.worldportsource.com/ports/GBR_Port_of_Montrose_1362.php
3691	http://www.worldportsource.com/ports/GBR_Port_of_Mostyn_2901.php
3692	http://www.worldportsource.com/ports/GBR_Nairn_Harbor_3842.php
3693	http://www.worldportsource.com/ports/GBR_Neath_Harbour_2902.php
3694	http://www.worldportsource.com/ports/GBR_New_Holland_Terminal_3857.php
3695	http://www.worldportsource.com/ports/GBR_Newburgh_Harbor_4537.php
3696	http://www.worldportsource.com/ports/GBR_Port_of_Newcastle_upon_Tyne_4538.php
3697	http://www.worldportsource.com/ports/GBR_Newhaven_Harbour_2903.php
3698	http://www.worldportsource.com/ports/GBR_Newlyn_Harbour_2904.php
3699	http://www.worldportsource.com/ports/GBR_Newport_Harbour_2890.php
3700	http://www.worldportsource.com/ports/GBR_Port_of_Newport_1006.php
3701	http://www.worldportsource.com/ports/GBR_Nigg_Oil_Terminal_4539.php
3702	http://www.worldportsource.com/ports/GBR_North_Ronaldsay_Pier_4512.php
3703	http://www.worldportsource.com/ports/GBR_Norwich_Harbor_4540.php
3704	http://www.worldportsource.com/ports/GBR_Port_of_Oban_2811.php
3705	http://www.worldportsource.com/ports/GBR_Out_Skerries_Harbour_2149.php
3706	http://www.worldportsource.com/ports/GBR_Padstow_Harbour_2909.php
3707	http://www.worldportsource.com/ports/GBR_Paignton_Harbour_2931.php
3708	http://www.worldportsource.com/ports/GBR_Moclett_Pier_4513.php
3709	http://www.worldportsource.com/ports/GBR_Port_of_Par_4474.php
3710	http://www.worldportsource.com/ports/GBR_Port_of_Partington_4491.php
3711	http://www.worldportsource.com/ports/GBR_Peel_Harbor_3821.php
3712	http://www.worldportsource.com/ports/GBR_Pembroke_Port_3845.php
3713	http://www.worldportsource.com/ports/GBR_Penarth_Harbor_5054.php
3714	http://www.worldportsource.com/ports/GBR_Penryn_Harbor_4534.php
3715	http://www.worldportsource.com/ports/GBR_Penzance_Harbour_1363.php
3716	http://www.worldportsource.com/ports/GBR_Port_of_Perth_2922.php
3717	http://www.worldportsource.com/ports/GBR_Peterhead_Bay_Harbour_1364.php
3718	http://www.worldportsource.com/ports/GBR_Pierowall_Pier_4522.php
3719	http://www.worldportsource.com/ports/GBR_Plockton_Harbor_4529.php
3720	http://www.worldportsource.com/ports/GBR_Port_of_Plymouth_1007.php
3721	http://www.worldportsource.com/ports/GBR_Sutton_Harbour_2824.php
3722	http://www.worldportsource.com/ports/GBR_Poole_Harbour_1366.php
3723	http://www.worldportsource.com/ports/GBR_Port_Askaig_Harbor_4544.php
3724	http://www.worldportsource.com/ports/GBR_Port_Edgar_4466.php
3725	http://www.worldportsource.com/ports/GBR_Port_Ellen_Harbor_4545.php
3726	http://www.worldportsource.com/ports/GBR_Port_Erin_Harbor_3824.php
3727	http://www.worldportsource.com/ports/GBR_Port_Logan_Harbor_3817.php
3728	http://www.worldportsource.com/ports/GBR_Port_of_Port_of_Ness_2845.php
3729	http://www.worldportsource.com/ports/GBR_Port_Penrhyn_2913.php
3730	http://www.worldportsource.com/ports/GBR_Port_St_Mary_Harbor_3822.php
3731	http://www.worldportsource.com/ports/GBR_Port_Talbot_1008.php
3732	http://www.worldportsource.com/ports/GBR_Port_William_Harbor_3811.php
3733	http://www.worldportsource.com/ports/GBR_Portavogie_Harbour_2907.php
3734	http://www.worldportsource.com/ports/GBR_Porthgain_Harbor_3846.php
3735	http://www.worldportsource.com/ports/GBR_Porthmadog_Harbor_4543.php
3736	http://www.worldportsource.com/ports/GBR_Portland_Port_1367.php
3737	http://www.worldportsource.com/ports/GBR_Portmahomack_Harbor_3843.php
3738	http://www.worldportsource.com/ports/GBR_Port_of_Portnaguran_2848.php
3739	http://www.worldportsource.com/ports/GBR_Portpatrick_Harbor_3816.php
3740	http://www.worldportsource.com/ports/GBR_Portree_Harbor_4546.php
3741	http://www.worldportsource.com/ports/GBR_Portrush_Harbor_4548.php
3742	http://www.worldportsource.com/ports/GBR_Portsoy_Harbour_2803.php
3743	http://www.worldportsource.com/ports/GBR_Port_of_Purfleet_4551.php
3744	http://www.worldportsource.com/ports/GBR_Queenborough_Harbor_4552.php
3745	http://www.worldportsource.com/ports/GBR_Ramsey_Harbor_3819.php
